time,price,portfolio_value,action,action_name,amount_bought,amount_sold,cash,shares,commission
1463,21.581400,37461.094954,4,nothing,0.000000,0.000000,13560.011378,908.550639,0.000000
1464,21.424185,37322.012817,2,sell-large,0.000000,454.275320,25486.652082,454.275320,23.901084
1465,21.562343,37346.119276,0,buy-large,488.147398,0.000000,12743.326041,942.422718,25.486652
1466,22.033990,38356.020403,4,nothing,0.000000,0.000000,12743.326041,942.422718,0.000000
1467,21.852954,38152.322329,4,sell-large,0.000000,471.211359,25524.060528,471.211359,25.612694
1468,21.867247,38092.354760,1,sell-large,0.000000,235.605680,31825.563166,235.605680,12.628262
1469,22.210262,38153.925077,4,buy-small,119.411772,0.000000,28643.006850,355.017451,6.365113
1470,24.220715,38154.604402,1,sell-large,0.000000,177.508726,33388.955045,177.508726,9.510918
1471,24.301704,38254.705709,4,buy-small,124.116920,0.000000,30050.059541,301.625646,6.677791
1472,24.635192,38190.947199,1,sell-large,0.000000,150.812823,34144.177979,150.812823,8.204646
1473,24.682834,38226.806160,1,buy-small,126.992196,0.000000,30729.760181,277.805019,6.828836
1474,24.230243,38192.464657,4,buy-small,113.642198,0.000000,27656.784163,391.447217,6.145952
1475,24.277884,38164.071937,1,sell-large,0.000000,195.723608,32914.088729,195.723608,10.535680
1476,24.144489,38235.411567,4,buy-small,122.460965,0.000000,29622.679856,318.184573,6.582818
1477,24.067947,38209.228047,1,sell-large,0.000000,159.092287,33920.432980,159.092287,8.612732
1478,23.364709,38218.847101,4,buy-small,125.575743,0.000000,30528.389682,284.668030,6.784087
1479,23.168568,38181.767516,1,sell-large,0.000000,142.334015,34365.927934,142.334015,7.690457
1480,23.326437,38138.555792,1,buy-small,127.931416,0.000000,30929.335141,270.265431,6.873186
1481,23.795264,37908.101602,4,buy-small,115.718637,0.000000,27836.401627,385.984068,6.185867
1482,23.948349,37908.223935,0,sell-large,0.000000,192.992034,32862.179915,192.992034,10.071700
1483,24.163625,37802.576814,0,nothing,0.000000,0.000000,32862.179915,192.992034,0.000000
1484,24.488932,37806.283419,0,nothing,0.000000,0.000000,32862.179915,192.992034,0.000000
1485,24.345414,37882.275384,0,nothing,0.000000,0.000000,32862.179915,192.992034,0.000000
1486,24.020107,37793.309337,1,nothing,0.000000,0.000000,32862.179915,192.992034,0.000000
1487,24.575043,37797.538409,1,buy-small,128.357099,0.000000,29575.961923,321.349133,6.572436
1488,24.780752,38062.147336,0,buy-small,115.369617,0.000000,26618.365731,436.718749,5.915192
1489,24.814239,38120.865045,4,nothing,0.000000,0.000000,26618.365731,436.718749,0.000000
1490,24.775969,38111.459888,0,sell-large,0.000000,218.359375,32358.112889,218.359375,11.502499
1491,24.455444,38198.488982,3,nothing,0.000000,0.000000,32358.112889,218.359375,0.000000
1492,24.297576,38273.759287,3,sell-small,0.000000,21.835937,32940.982423,196.523437,1.168075
1493,25.689699,38322.802612,0,sell-small,0.000000,19.652344,33473.193554,176.871094,1.066555
1494,25.660995,38420.474367,2,nothing,0.000000,0.000000,33473.193554,176.871094,0.000000
1495,25.335687,38543.106237,4,buy-large,597.156265,0.000000,16736.596777,774.027359,33.473194
1496,25.445718,38510.149864,4,sell-large,0.000000,387.013679,27618.044998,387.013679,21.806509
1497,25.641859,38468.593891,1,sell-large,0.000000,193.506840,33053.205326,193.506840,10.892105
1498,25.440935,38508.335111,4,buy-small,117.872045,0.000000,29747.884793,311.378885,6.610641
1499,25.527045,38431.542422,1,sell-large,0.000000,155.689442,34119.349502,155.689442,8.760450
1500,26.110685,38422.042598,4,buy-small,122.939733,0.000000,30707.414552,278.629175,6.823870
1501,25.995870,38365.492773,1,sell-large,0.000000,139.314588,34557.013947,139.314588,7.714628
1502,25.962383,38345.833950,1,buy-small,126.157129,0.000000,31101.312552,265.471717,6.911403
1503,25.933679,38448.869859,0,buy-small,113.741203,0.000000,27991.181297,379.212920,6.220263
1504,25.641859,38379.673740,0,nothing,0.000000,0.000000,27991.181297,379.212920,0.000000
1505,25.684914,38439.765336,0,nothing,0.000000,0.000000,27991.181297,379.212920,0.000000
1506,25.417015,38314.119582,2,nothing,0.000000,0.000000,27991.181297,379.212920,0.000000
1507,25.469639,38440.381551,0,buy-large,513.099472,0.000000,13995.590648,892.312392,27.991181
1508,25.182602,38380.394958,2,nothing,0.000000,0.000000,13995.590648,892.312392,0.000000
1509,25.656212,38388.447662,2,buy-large,255.557968,0.000000,6997.795324,1147.870360,13.995591
1510,26.311609,38332.447969,2,buy-large,127.689234,0.000000,3498.897662,1275.559595,6.997795
1511,26.488614,39223.014451,1,buy-large,63.934430,0.000000,1749.448831,1339.494025,3.498898
1512,26.641700,38860.788364,1,buy-small,6.240905,0.000000,1574.503948,1345.734929,0.349890
1513,26.656053,39126.535624,1,buy-small,5.671327,0.000000,1417.053553,1351.406257,0.314901
1514,26.608213,38924.327428,1,buy-small,5.068182,0.000000,1275.348198,1356.474438,0.283411
1515,26.134605,39133.214240,1,buy-small,4.585828,0.000000,1147.813378,1361.060266,0.255070
1516,26.091549,38667.552221,0,buy-small,4.104521,0.000000,1033.032040,1365.164787,0.229563
1517,26.316393,38923.212091,4,nothing,0.000000,0.000000,1033.032040,1365.164787,0.000000
1518,26.153739,39140.983147,4,sell-large,0.000000,682.582393,19940.231886,682.582393,37.890180
1519,26.062845,39205.363586,4,sell-large,0.000000,341.291197,29521.406765,341.291197,19.200751
1520,26.000653,39082.598934,1,sell-large,0.000000,170.645598,34353.701219,170.645598,9.683957
1521,26.072413,39195.877262,4,buy-small,123.719810,0.000000,30918.331097,294.365409,6.870740
1522,26.220715,39160.036075,1,sell-large,0.000000,147.182704,35048.826633,147.182704,8.277546
1523,26.306826,39094.163081,2,buy-small,125.225046,0.000000,31543.943970,272.407751,7.009765
1524,26.053277,39337.006780,4,buy-large,567.905982,0.000000,15771.971985,840.313732,31.543944
1525,26.105900,39361.862723,4,sell-large,0.000000,420.156866,27530.924348,420.156866,23.565035
1526,27.177501,39425.690062,1,sell-large,0.000000,210.078433,33434.562597,210.078433,11.830938
1527,26.799570,39488.110669,4,buy-small,117.003566,0.000000,30091.106337,327.081999,6.686913
1528,26.598644,39531.329220,1,sell-large,0.000000,163.540999,34780.211499,163.540999,9.397004
1529,26.790002,39456.421074,4,buy-small,119.479560,0.000000,31302.190349,283.020560,6.956042
1530,26.847409,39487.679154,1,sell-large,0.000000,141.510280,35371.151481,141.510280,8.154231
1531,27.201421,39513.422659,1,buy-small,121.349136,0.000000,31834.036333,262.859416,7.074230
1532,26.833058,39382.146133,4,buy-small,108.747498,0.000000,28650.632699,371.606914,6.366807
1533,26.986719,39392.827725,1,sell-large,0.000000,185.803457,34005.657903,185.803457,10.731513
1534,26.914690,39602.714057,4,buy-small,117.050924,0.000000,30605.092113,302.854381,6.801132
1535,26.823454,39638.071882,1,sell-large,0.000000,151.427190,35094.905463,151.427190,8.997622
1536,27.068351,39620.716395,4,buy-small,116.740040,0.000000,31585.414917,268.167230,7.018981
1537,26.957907,39626.893823,1,sell-large,0.000000,134.083615,35595.030355,134.083615,8.035301
1538,27.015529,39613.698797,1,buy-small,118.138051,0.000000,32035.527319,252.221666,7.119006
1539,26.809049,39735.157328,4,buy-small,106.409495,0.000000,28831.974587,358.631161,6.407105
1540,26.674594,39700.063398,1,sell-large,0.000000,179.315581,34272.662775,179.315581,10.903183
1541,26.093564,39791.799554,4,buy-small,113.006789,0.000000,30845.396498,292.322370,6.854533
1542,26.146385,39821.585134,1,sell-large,0.000000,146.161185,35309.651623,146.161185,8.946403
1543,25.598968,39749.303432,4,buy-small,114.154579,0.000000,31778.686460,260.315764,7.061930
1544,25.618174,39777.705305,1,sell-large,0.000000,130.157882,35756.024329,130.157882,7.970617
1545,26.011931,39735.047977,1,buy-small,115.489532,0.000000,32180.421896,245.647414,7.151205
1546,25.550948,39799.453024,4,buy-small,104.429091,0.000000,28962.379707,350.076505,6.436084
1547,25.584561,39780.182608,1,sell-large,0.000000,175.038253,34370.079292,175.038253,10.837073
1548,26.204008,39686.490809,0,buy-small,110.978407,0.000000,30933.071363,286.016659,6.874016
1549,26.338460,39664.442071,0,nothing,0.000000,0.000000,30933.071363,286.016659,0.000000
1550,26.348065,39788.467475,4,nothing,0.000000,0.000000,30933.071363,286.016659,0.000000
1551,26.746624,39736.203188,1,sell-large,0.000000,143.008330,35351.914023,143.008330,8.855396
1552,27.135577,39709.236658,1,buy-small,115.081527,0.000000,31816.722621,258.089857,7.070383
1553,27.418890,39645.328069,2,buy-small,103.834472,0.000000,28635.050359,361.924329,6.363345
1554,27.971110,39744.911599,0,buy-large,469.697232,0.000000,14317.525179,831.621561,28.635050
1555,28.172789,39692.823814,2,nothing,0.000000,0.000000,14317.525179,831.621561,0.000000
1556,28.143979,39170.143565,3,buy-large,234.144025,0.000000,7158.762590,1065.765586,14.317525
1557,27.985515,39478.001349,2,sell-small,0.000000,106.576559,10353.498411,959.189028,6.402276
1558,28.134375,40566.785496,1,buy-large,170.150546,0.000000,5176.749205,1129.339573,10.353498
1559,27.697401,41156.465936,4,buy-small,16.486604,0.000000,4659.074285,1145.826177,1.035350
1560,27.687797,40929.503015,4,sell-large,0.000000,572.913089,22871.272719,572.913089,36.497392
1561,27.337258,40777.567600,4,sell-large,0.000000,286.456544,31882.329637,286.456544,18.058230
1562,27.289240,40873.566017,1,sell-large,0.000000,143.228272,36321.053380,143.228272,8.895238
1563,27.577353,40820.437896,1,buy-small,114.042458,0.000000,32688.948042,257.270730,7.264211
1564,27.394880,40888.585619,4,buy-small,103.217121,0.000000,29420.053238,360.487851,6.537790
1565,27.553344,40970.039319,1,sell-large,0.000000,180.243926,35142.850896,180.243926,11.468532
1566,27.222011,40867.024021,4,buy-small,108.484854,0.000000,31628.565806,288.728779,7.028570
1567,27.394880,40775.013518,1,sell-large,0.000000,144.364390,36238.556455,144.364390,9.238458
1568,27.327654,40701.511312,1,buy-small,115.091886,0.000000,32614.700810,259.456275,7.247711
1569,27.346862,40575.767508,0,buy-small,104.431340,0.000000,29353.230729,363.887616,6.522940
1570,27.308446,40703.753697,0,nothing,0.000000,0.000000,29353.230729,363.887616,0.000000
1571,27.975911,40889.599107,4,nothing,0.000000,0.000000,29353.230729,363.887616,0.000000
1572,27.707005,40868.419717,1,sell-large,0.000000,181.943808,35109.878550,181.943808,11.536368
1573,27.903883,40836.017096,0,buy-small,110.709445,0.000000,31598.890695,292.653252,7.021976
1574,27.755023,40938.949097,4,nothing,0.000000,0.000000,31598.890695,292.653252,0.000000
1575,27.908684,40968.385156,1,sell-large,0.000000,146.326626,36259.579838,146.326626,9.340058
1576,27.567749,41024.721280,4,buy-small,112.451676,0.000000,32633.621854,258.778302,7.251916
1577,27.755023,41042.513239,1,sell-large,0.000000,129.389151,36820.780467,129.389151,8.391099
1578,28.129573,41101.613618,1,buy-small,112.623924,0.000000,33138.702421,242.013075,7.364156
1579,28.374470,41068.579665,4,buy-small,100.515491,0.000000,29824.832179,342.528566,6.627740
1580,27.711806,41054.860635,1,sell-large,0.000000,171.264283,35435.462175,171.264283,11.243747
1581,28.119969,41214.487699,4,buy-small,107.781845,0.000000,31891.915957,279.046129,7.087092
1582,27.932694,41230.710405,1,sell-large,0.000000,139.523064,36543.879256,139.523064,9.322572
1583,27.716609,41216.229988,4,buy-small,108.570512,0.000000,32889.491331,248.093576,7.308776
1584,28.043139,41199.535425,1,sell-large,0.000000,124.046788,37044.533921,124.046788,8.326739
1585,28.158384,41043.037115,1,buy-small,110.374568,0.000000,33340.080529,234.421356,7.408907
1586,28.518527,41081.655839,0,buy-small,101.259764,0.000000,30006.072476,335.681119,6.668016
1587,28.729812,41131.793171,0,nothing,0.000000,0.000000,30006.072476,335.681119,0.000000
1588,29.051539,41168.991338,4,nothing,0.000000,0.000000,30006.072476,335.681119,0.000000
1589,28.811443,41047.849550,1,sell-large,0.000000,167.840560,35576.368988,167.840560,11.162919
1590,29.089955,40900.723526,0,buy-small,108.914128,0.000000,32018.732089,276.754688,7.115274
1591,29.214804,41108.738438,0,nothing,0.000000,0.000000,32018.732089,276.754688,0.000000
1592,28.878670,41800.790104,4,nothing,0.000000,0.000000,32018.732089,276.754688,0.000000
1593,28.993916,41730.336638,1,sell-large,0.000000,138.377344,36899.979039,138.377344,9.782058
1594,29.709400,41661.856227,4,buy-small,105.497549,0.000000,33209.981135,243.874893,7.379996
1595,30.002316,41615.803965,1,sell-large,0.000000,121.937446,37427.466806,121.937446,8.451875
1596,29.963771,41851.728401,1,buy-small,108.746787,0.000000,33684.720125,230.684234,7.485493
1597,30.069770,41962.663843,4,buy-small,94.955123,0.000000,30316.248113,325.639357,6.736944
1598,30.045680,41930.620681,1,sell-large,0.000000,162.819679,36127.809562,162.819679,11.646416
1599,30.402218,41800.943652,4,buy-small,101.167410,0.000000,32515.028606,263.987088,7.225562
1600,30.267312,41752.753828,1,sell-large,0.000000,131.993544,37148.700214,131.993544,9.285915
1601,30.604579,41831.674183,4,buy-small,106.288550,0.000000,33433.830193,238.282094,7.429740
1602,30.869574,41815.217043,1,sell-large,0.000000,119.141047,37624.354344,119.141047,8.397844
1603,30.619033,41821.880681,1,buy-small,106.747467,0.000000,33861.918909,225.888514,7.524871
1604,30.898482,41770.018119,0,buy-small,95.901472,0.000000,30475.727018,321.789985,6.772384
1605,30.753941,41647.186377,0,nothing,0.000000,0.000000,30475.727018,321.789985,0.000000
1606,30.956300,41474.600110,2,nothing,0.000000,0.000000,30475.727018,321.789985,0.000000
1607,30.908120,41433.010966,2,buy-large,444.916952,0.000000,15237.863509,766.706938,30.475727
1608,30.604579,41217.017667,3,buy-large,222.552855,0.000000,7618.931755,989.259793,15.237864
1609,30.527490,41369.470148,0,sell-small,0.000000,98.925979,10972.020729,890.333814,6.719617
1610,30.961120,41390.977942,0,nothing,0.000000,0.000000,10972.020729,890.333814,0.000000
1611,30.657579,41902.909201,4,nothing,0.000000,0.000000,10972.020729,890.333814,0.000000
1612,30.580489,41887.034747,4,sell-large,0.000000,445.166907,26406.534076,445.166907,30.930888
1613,30.421491,41861.874537,0,sell-large,0.000000,222.583453,34131.303911,222.583453,15.480501
1614,30.575670,41676.892107,0,nothing,0.000000,0.000000,34131.303911,222.583453,0.000000
1615,30.513036,41762.930405,0,nothing,0.000000,0.000000,34131.303911,222.583453,0.000000
1616,30.036043,41786.591026,0,nothing,0.000000,0.000000,34131.303911,222.583453,0.000000
1617,30.363674,41715.608718,0,nothing,0.000000,0.000000,34131.303911,222.583453,0.000000
1618,31.336931,41831.761222,2,nothing,0.000000,0.000000,34131.303911,222.583453,0.000000
1619,31.852468,41984.155864,2,buy-large,492.299941,0.000000,17065.651956,714.883395,34.131304
1620,31.520017,41925.380758,2,buy-large,244.307430,0.000000,8532.825978,959.190825,17.065652
1621,31.052661,41666.017387,0,buy-large,122.306293,0.000000,4266.412989,1081.497118,8.532826
1622,31.785014,42120.645249,4,nothing,0.000000,0.000000,4266.412989,1081.497118,0.000000
1623,31.606743,42547.869385,1,sell-large,0.000000,540.748559,23155.674887,540.748559,37.854232
1624,31.813922,42885.364124,4,buy-small,64.440128,0.000000,20840.107398,605.188687,4.631135
1625,32.329458,42904.257159,4,sell-large,0.000000,302.594344,31840.690504,302.594344,22.045257
1626,31.997012,42885.883215,1,sell-large,0.000000,151.297172,37361.410265,151.297172,11.063567
1627,31.423657,42838.003951,4,buy-small,102.115992,0.000000,33625.269238,253.413164,7.472282
1628,31.168298,42877.769265,1,sell-large,0.000000,126.706582,38222.423860,126.706582,9.212735
1629,30.840667,43013.815388,4,buy-small,103.823588,0.000000,34400.181474,230.530169,7.644485
1630,31.192386,42950.621546,1,sell-large,0.000000,115.265085,38698.384797,115.265085,8.613634
1631,31.703108,42918.438300,1,buy-small,104.689643,0.000000,34828.546317,219.954727,7.739677
1632,31.650108,42795.996870,0,buy-small,94.505366,0.000000,31345.691685,314.460093,6.965709
1633,31.563382,42976.807336,4,nothing,0.000000,0.000000,31345.691685,314.460093,0.000000
1634,31.915102,42949.221930,1,sell-large,0.000000,157.230047,37149.618395,157.230047,11.631116
1635,32.180099,43046.403198,4,buy-small,100.512977,0.000000,33434.656555,257.743023,7.429924
1636,32.425823,43046.131801,1,sell-large,0.000000,128.871512,38230.918130,128.871512,9.611747
1637,32.628182,42998.306788,1,buy-small,102.114315,0.000000,34407.826317,230.985827,7.646184
1638,32.902814,43021.107482,4,buy-small,92.332726,0.000000,30967.043685,323.318553,6.881565
1639,32.825722,43011.396670,1,sell-large,0.000000,161.659276,36982.021520,161.659276,12.054064
1640,32.811269,42963.704192,4,buy-small,98.957682,0.000000,33283.819368,260.616958,7.396404
1641,33.408712,42987.394485,1,sell-large,0.000000,130.308479,38114.081895,130.308479,9.679885
1642,33.591802,42919.233593,0,buy-small,101.710177,0.000000,34302.673706,232.018656,7.622816
1643,33.562895,42770.130980,1,nothing,0.000000,0.000000,34302.673706,232.018656,0.000000
1644,33.495438,42720.764074,2,buy-small,93.805522,0.000000,30872.406335,325.824178,6.860535
1645,32.859449,43363.448679,4,buy-large,423.639237,0.000000,15436.203168,749.463416,30.872406
1646,32.994359,43462.265441,4,sell-large,0.000000,374.731708,29371.898678,374.731708,27.927246
1647,33.143719,43473.523800,1,sell-large,0.000000,187.365854,36402.991693,187.365854,14.090367
1648,33.254533,43275.744606,2,buy-small,96.273324,0.000000,32762.692523,283.639178,7.280598
1649,32.599275,43708.710482,4,buy-large,441.080170,0.000000,16381.346262,724.719348,32.762693
1650,32.093373,43803.942581,4,sell-large,0.000000,362.359674,30017.701008,362.359674,27.327364
1651,32.844995,43840.055622,1,sell-large,0.000000,181.179837,36897.035553,181.179837,13.786242
